Run,Instrument,LibraryLayout,ReleaseDate,AvgSpotLen,BioProject,BioProject_num,Ecotype,Treatment,Tissue,Developmental_stage
SRR11933423,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,GEMS46,drought,leaf,seedling
SRR11933425,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,A188,control,leaf,seedling
SRR11933426,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS44,control,leaf,seedling
SRR11933429,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS42,control,leaf,seedling
SRR11933430,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS42,drought,leaf,seedling
SRR11933432,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,GEMS41,control,leaf,seedling
SRR11933433,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,GEMS41,drought,leaf,seedling
SRR11933434,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,GEMS41,drought,leaf,seedling
SRR11933436,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,A188,control,leaf,seedling
SRR11933439,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS4,drought,leaf,seedling
SRR11933440,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS39,drought,leaf,seedling
SRR11933441,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS37,control,leaf,seedling
SRR11933442,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,GEMS37,drought,leaf,seedling
SRR11933444,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS36,control,leaf,seedling
SRR11933446,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS36,drought,leaf,seedling
SRR11933448,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS32,control,leaf,seedling
SRR11933450,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS32,drought,leaf,seedling
SRR11933451,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS30,control,leaf,seedling
SRR11933452,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS30,drought,leaf,seedling
SRR11933454,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS28,control,leaf,seedling
SRR11933455,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS28,drought,leaf,seedling
SRR11933456,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS28,drought,leaf,seedling
SRR11933458,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,A188,drought,leaf,seedling
SRR11933459,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS21,drought,leaf,seedling
SRR11933460,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS21,drought,leaf,seedling
SRR11933462,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS20,drought,leaf,seedling
SRR11933465,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL12,control,leaf,seedling
SRR11933467,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL12,drought,leaf,seedling
SRR11933469,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL115,drought,leaf,seedling
SRR11933471,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL114,control,leaf,seedling
SRR11933474,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL111,control,leaf,seedling
SRR11933477,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL111,drought,leaf,seedling
SRR11933479,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL101,drought,leaf,seedling
SRR11933481,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL10,control,leaf,seedling
SRR11933483,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL10,drought,leaf,seedling
SRR11933485,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL1,drought,leaf,seedling
SRR11933487,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,05W002,drought,leaf,seedling
SRR11933488,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,05W002,drought,leaf,seedling
SRR11932805,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL89,control,leaf,seedling
SRR11932806,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL89,drought,leaf,seedling
SRR11932808,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL82,control,leaf,seedling
SRR11932809,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL82,drought,leaf,seedling
SRR11932810,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL81,control,leaf,seedling
SRR11932811,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,647,drought,leaf,seedling
SRR11932812,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,CIMBL81,drought,leaf,seedling
SRR11932814,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL75,control,leaf,seedling
SRR11932815,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL75,drought,leaf,seedling
SRR11932817,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL74,control,leaf,seedling
SRR11932819,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL74,drought,leaf,seedling
SRR11932823,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL70,drought,leaf,seedling
SRR11932827,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL69,drought,leaf,seedling
SRR11932829,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL68,control,leaf,seedling
SRR11932831,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL68,drought,leaf,seedling
SRR11932833,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,5237,control,leaf,seedling
SRR11932836,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CIMBL60,control,leaf,seedling
SRR11932838,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL6,control,leaf,seedling
SRR11932839,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL6,drought,leaf,seedling
SRR11932841,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL59,control,leaf,seedling
SRR11932843,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL59,drought,leaf,seedling
SRR11932844,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,5237,drought,leaf,seedling
SRR11932845,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL58,control,leaf,seedling
SRR11932849,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL56,drought,leaf,seedling
SRR11932851,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL56,drought,leaf,seedling
SRR11932852,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL55,control,leaf,seedling
SRR11932854,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL55,drought,leaf,seedling
SRR11932855,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,5237,drought,leaf,seedling
SRR11932856,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CIMBL54,control,leaf,seedling
SRR11932858,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL54,drought,leaf,seedling
SRR11932860,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL53,drought,leaf,seedling
SRR11932863,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL52,drought,leaf,seedling
SRR11932866,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,4F1,control,leaf,seedling
SRR11932868,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL51,drought,leaf,seedling
SRR11932869,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL1,drought,leaf,seedling
SRR11932870,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CI7,control,leaf,seedling
SRR11932871,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CI7,drought,leaf,seedling
SRR11932872,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,CI7,drought,leaf,seedling
SRR11932873,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CHUAN48-2,control,leaf,seedling
SRR11932875,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CHUAN48-2,drought,leaf,seedling
SRR11932876,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CHANG72,control,leaf,seedling
SRR11932877,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CHANG72,control,leaf,seedling
SRR11932879,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,1462,drought,leaf,seedling
SRR11932880,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CHANG72,drought,leaf,seedling
SRR11932883,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL47,drought,leaf,seedling
SRR11932884,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL47,drought,leaf,seedling
SRR11932886,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL46,drought,leaf,seedling
SRR11932887,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL46,drought,leaf,seedling
SRR11932890,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,4F1,drought,leaf,seedling
SRR11932891,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL42,drought,leaf,seedling
SRR11932893,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL40,drought,leaf,seedling
SRR11932896,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL4,drought,leaf,seedling
SRR11932897,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL4,drought,leaf,seedling
SRR11932900,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CIMBL32,drought,leaf,seedling
SRR11932902,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL29,control,leaf,seedling
SRR11932904,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL29,drought,leaf,seedling
SRR11932906,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CHANG72,drought,leaf,seedling
SRR11932908,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,By855,drought,leaf,seedling
SRR11932909,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By855,drought,leaf,seedling
SRR11932911,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,By813,control,leaf,seedling
SRR11932913,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By813,drought,leaf,seedling
SRR11932915,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By813,drought,leaf,seedling
SRR11932917,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By809,control,leaf,seedling
SRR11932920,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By804,control,leaf,seedling
SRR11932921,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,By804,control,leaf,seedling
SRR11932923,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By804,drought,leaf,seedling
SRR11932927,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,ZZ01,control,leaf,seedling
SRR11932928,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,ZZ01,drought,leaf,seedling
SRR11932930,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL29,drought,leaf,seedling
SRR11932932,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL28,control,leaf,seedling
SRR11932934,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL28,drought,leaf,seedling
SRR11932937,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,05W002,control,leaf,seedling
SRR11932939,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL27,control,leaf,seedling
SRR11932942,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL23,control,leaf,seedling
SRR11932944,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL23,drought,leaf,seedling
SRR11932947,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL23,drought,leaf,seedling
SRR11932950,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL22,control,leaf,seedling
SRR11932951,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL22,drought,leaf,seedling
SRR11932952,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL22,drought,leaf,seedling
SRR11932954,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,ZHONG69,control,leaf,seedling
SRR11932957,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,ZHONG69,drought,leaf,seedling
SRR11932958,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,ZHI41,control,leaf,seedling
SRR11932960,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,ZHI41,drought,leaf,seedling
SRR11932962,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Zheng653,drought,leaf,seedling
SRR11932965,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Zheng58,control,leaf,seedling
SRR11932966,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Zheng58,drought,leaf,seedling
SRR11932968,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,Zheng58,drought,leaf,seedling
SRR11932971,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,ZHENG35,control,leaf,seedling
SRR11932974,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,ZB648,control,leaf,seedling
SRR11932975,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,ZB648,drought,leaf,seedling
SRR11932978,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL22,drought,leaf,seedling
SRR11932980,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL19,control,leaf,seedling
SRR11932982,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL19,drought,leaf,seedling
SRR11932984,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL18,control,leaf,seedling
SRR11932986,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL17,control,leaf,seedling
SRR11932989,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL157,control,leaf,seedling
SRR11932990,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL157,drought,leaf,seedling
SRR11932993,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CIMBL153,drought,leaf,seedling
SRR11932995,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL153,drought,leaf,seedling
SRR11932999,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL15,drought,leaf,seedling
SRR11933000,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL15,drought,leaf,seedling
SRR11933003,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,Yu374,drought,leaf,seedling
SRR11933004,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Yu374,drought,leaf,seedling
SRR11933008,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Ye52106,control,leaf,seedling
SRR11933010,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,Ye52106,drought,leaf,seedling
SRR11933012,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,X178,drought,leaf,seedling
SRR11933014,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,X178,drought,leaf,seedling
SRR11933015,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,Wu109,control,leaf,seedling
SRR11933017,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Wu109,drought,leaf,seedling
SRR11933019,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,WH413,drought,leaf,seedling
SRR11933020,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,WH413,drought,leaf,seedling
SRR11933024,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,By4944,drought,leaf,seedling
SRR11933025,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,W22,drought,leaf,seedling
SRR11933026,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL149,drought,leaf,seedling
SRR11933027,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL149,drought,leaf,seedling
SRR11933028,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL147,control,leaf,seedling
SRR11933029,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,268,control,leaf,seedling
SRR11933032,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL144,control,leaf,seedling
SRR11933034,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL144,drought,leaf,seedling
SRR11933035,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL143,control,leaf,seedling
SRR11933036,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL143,drought,leaf,seedling
SRR11933037,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL143,drought,leaf,seedling
SRR11933040,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,268,drought,leaf,seedling
SRR11933041,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL142,drought,leaf,seedling
SRR11933042,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL141,control,leaf,seedling
SRR11933045,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL139,drought,leaf,seedling
SRR11933048,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL133,control,leaf,seedling
SRR11933049,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL133,drought,leaf,seedling
SRR11933051,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,W138,control,leaf,seedling
SRR11933053,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,W138,drought,leaf,seedling
SRR11933055,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,U8112,drought,leaf,seedling
SRR11933058,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,TY6,drought,leaf,seedling
SRR11933059,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS2,drought,leaf,seedling
SRR11933060,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS2,drought,leaf,seedling
SRR11933062,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS14,drought,leaf,seedling
SRR11933067,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS11,control,leaf,seedling
SRR11933069,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS11,drought,leaf,seedling
SRR11933071,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS10,drought,leaf,seedling
SRR11933073,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,FCD0602,control,leaf,seedling
SRR11933074,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,A188,drought,leaf,seedling
SRR11933077,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,47,PRJNA637522,,Dong237,control,leaf,seedling
SRR11933078,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Dong237,drought,leaf,seedling
SRR11933080,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,47,PRJNA637522,,Dan599,control,leaf,seedling
SRR11933082,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Dan599,drought,leaf,seedling
SRR11933084,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,DAN3130,drought,leaf,seedling
SRR11933085,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,8902,control,leaf,seedling
SRR11933087,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,D863F,drought,leaf,seedling
SRR11933091,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML50,control,leaf,seedling
SRR11933092,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML50,drought,leaf,seedling
SRR11933094,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,CML496,drought,leaf,seedling
SRR11933096,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,8902,drought,leaf,seedling
SRR11933097,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML493,control,leaf,seedling
SRR11933098,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,43,PRJNA637522,,CML493,drought,leaf,seedling
SRR11933101,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML480,drought,leaf,seedling
SRR11933103,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML479,control,leaf,seedling
SRR11933104,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML479,control,leaf,seedling
SRR11933106,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML479,drought,leaf,seedling
SRR11933108,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,05WN230,drought,leaf,seedling
SRR11933111,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,47,PRJNA637522,,CML454,control,leaf,seedling
SRR11933115,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML433,drought,leaf,seedling
SRR11933116,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML433,drought,leaf,seedling
SRR11933119,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,835B,control,leaf,seedling
SRR11933121,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML423,control,leaf,seedling
SRR11933123,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML423,drought,leaf,seedling
SRR11933125,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML411,drought,leaf,seedling
